TRANSACTION_MONTH,TRANSACTION_YEAR,BUYER_STATE,BUYER_COUNTY,BUYER_MME,State Population
1,2007,TX,BOSQUE,201.6538574999999,23857588
1,2007,TX,BOWIE,2144.5583775000036,23857588
1,2007,TX,BRAZORIA,5014.329725900031,23857588
1,2007,TX,BRAZOS,1382.7170100000067,23857588
1,2007,TX,BREWSTER,256.90388999999993,23857588
1,2007,TX,BROOKS,67.34025000000003,23857588
1,2007,TX,BROWN,1304.380350000001,23857588
1,2007,TX,BURLESON,105.67185000000003,23857588
1,2007,TX,BURNET,889.1686425000016,23857588
1,2007,TX,CALDWELL,195.86278499999995,23857588
1,2007,TX,CALHOUN,454.8337274999997,23857588
1,2007,TX,CALLAHAN,58.045665000000014,23857588
1,2007,TX,CAMERON,2053.369551000011,23857588
1,2007,TX,CAMP,157.38112499999997,23857588
1,2007,TX,CARSON,33.15780000000001,23857588
1,2007,TX,CASS,715.0373625000003,23857588
1,2007,TX,CASTRO,57.84000000000002,23857588
1,2007,TX,CHAMBERS,105.95715,23857588
1,2007,TX,CHEROKEE,809.875110000001,23857588
1,2007,TX,CHILDRESS,221.04008658749999,23857588
1,2007,TX,CLAY,310.534507725,23857588
1,2007,TX,COLEMAN,60.46968,23857588
1,2007,TX,COLLIN,8216.770957725137,23857588
1,2007,TX,COLORADO,165.1095374999999,23857588
1,2007,TX,COMAL,1460.306535000004,23857588
1,2007,TX,COMANCHE,210.09449999999993,23857588
1,2007,TX,COOKE,884.3126685000007,23857588
1,2007,TX,CORYELL,479.3563349999991,23857588
1,2007,TX,CRANE,21.7944,23857588
1,2007,TX,CROCKETT,18.84915,23857588
1,2007,TX,CROSBY,33.636044999999996,23857588
1,2007,TX,DALLAM,69.071925,23857588
1,2007,TX,DALLAS,30246.380067714086,23857588
1,2007,TX,DAWSON,77.50692749999999,23857588
1,2007,TX,DE WITT,398.1905849999995,23857588
1,2007,TX,DEAF SMITH,150.83298750000003,23857588
1,2007,TX,DELTA,19.672800000000002,23857588
1,2007,TX,DENTON,8731.558207087632,23857588
1,2007,TX,DICKENS,27.112860000000005,23857588
1,2007,TX,DIMMIT,79.3074,23857588
1,2007,TX,DONLEY,84.39210000000003,23857588
1,2007,TX,DUVAL,26.754150000000003,23857588
1,2007,TX,EASTLAND,475.44962272499953,23857588
1,2007,TX,ECTOR,3312.979991362506,23857588
1,2007,TX,EL PASO,4555.956510000006,23857588
1,2007,TX,ELLIS,2020.5961125000017,23857588
1,2007,TX,ERATH,666.0834450000003,23857588
1,2007,TX,FALLS,313.77614999999986,23857588
1,2007,TX,FANNIN,517.3734749999991,23857588
1,2007,TX,FAYETTE,368.0504474999998,23857588
1,2007,TX,FISHER,21.6552,23857588
1,2007,TX,FLOYD,29.51325,23857588
1,2007,TX,FOARD,8.929649999999999,23857588
1,2007,TX,FORT BEND,8070.502809000067,23857588
1,2007,TX,FRANKLIN,199.680675,23857588
1,2007,TX,FREESTONE,219.4407749999999,23857588
1,2007,TX,FRIO,94.94793000000004,23857588
1,2007,TX,GAINES,115.57848000000001,23857588
1,2007,TX,GALVESTON,5407.344927000046,23857588
1,2007,TX,GARZA,43.63956000000001,23857588
1,2007,TX,GILLESPIE,294.19719749999973,23857588
1,2007,TX,GOLIAD,39.88680000000001,23857588
1,2007,TX,GONZALES,169.93987522500004,23857588
1,2007,TX,GRAY,371.42562749999934,23857588
1,2007,TX,GRAYSON,4273.211958862514,23857588
1,2007,TX,GREGG,3549.6367313625015,23857588
1,2007,TX,GRIMES,86.99835000000004,23857588
1,2007,TX,GUADALUPE,1026.9731625000024,23857588
1,2007,TX,HALE,304.49461522499973,23857588
1,2007,TX,HALL,35.1132,23857588
1,2007,TX,HAMILTON,175.82093999999998,23857588
1,2007,TX,HANSFORD,29.262315,23857588
1,2007,TX,HARDEMAN,32.9943,23857588
1,2007,TX,HARDIN,867.4589250000012,23857588
1,2007,TX,HARRIS,100861.43225996978,23857588
1,2007,TX,HARRISON,735.5231250000015,23857588
1,2007,TX,HASKELL,134.49952499999998,23857588
1,2007,TX,HAYS,1687.0530465000043,23857588
1,2007,TX,HEMPHILL,27.6744,23857588
1,2007,TX,HENDERSON,1337.2923000000026,23857588
1,2007,TX,HIDALGO,2450.839912500004,23857588
1,2007,TX,HILL,741.7482000000011,23857588
1,2007,TX,HOCKLEY,258.5567999999998,23857588
1,2007,TX,HOOD,1123.6171200000022,23857588
1,2007,TX,HOPKINS,1049.2942763625015,23857588
1,2007,TX,HOUSTON,420.2877674999995,23857588
1,2007,TX,HOWARD,684.7454925000003,23857588
1,2007,TX,HUNT,1813.254900000004,23857588
1,2007,TX,HUTCHINSON,482.5640024999994,23857588
1,2007,TX,JACK,84.43065000000003,23857588
1,2007,TX,JACKSON,127.17307499999998,23857588
1,2007,TX,JASPER,1333.453980000002,23857588
1,2007,TX,JEFFERSON,6598.166692500055,23857588
1,2007,TX,JIM HOGG,17.405250000000002,23857588
1,2007,TX,JIM WELLS,633.8616299999994,23857588
1,2007,TX,JOHNSON,3085.539660000007,23857588
1,2007,TX,JONES,130.66200000000003,23857588
1,2007,TX,KARNES,122.646525,23857588
1,2007,TX,KAUFMAN,2006.9403906750063,23857588
1,2007,TX,KENDALL,438.70858499999963,23857588
1,2007,TX,KERR,1147.5639225000016,23857588
1,2007,TX,KIMBLE,55.58977500000001,23857588
1,2007,TX,KINNEY,13.98855,23857588
1,2007,TX,KLEBERG,244.77727499999986,23857588
1,2007,TX,KNOX,71.6424,23857588
1,2007,TX,LA SALLE,44.64825000000001,23857588
1,2007,TX,LAMAR,1129.1530024500018,23857588
1,2007,TX,LAMB,165.39046499999995,23857588
1,2007,TX,LAMPASAS,163.40219999999985,23857588
1,2007,TX,LAVACA,326.7286799999996,23857588
1,2007,TX,LEE,151.10301749999996,23857588
1,2007,TX,LEON,124.19565,23857588
1,2007,TX,LIBERTY,1682.816265000003,23857588
1,2007,TX,LIMESTONE,945.5382450000011,23857588
1,2007,TX,LIVE OAK,73.05675000000001,23857588
1,2007,TX,LLANO,351.60284999999965,23857588
1,2007,TX,LUBBOCK,4794.168523362509,23857588
1,2007,TX,LYNN,28.381215000000005,23857588
1,2007,TX,MADISON,267.80734499999994,23857588
1,2007,TX,MARION,43.5888,23857588
1,2007,TX,MARTIN,27.39435,23857588
1,2007,TX,MASON,45.01245,23857588
1,2007,TX,MATAGORDA,610.72542,23857588
1,2007,TX,MAVERICK,162.07844999999992,23857588
1,2007,TX,MCCULLOCH,128.36385,23857588
1,2007,TX,MCLENNAN,3306.819990000004,23857588
1,2007,TX,MEDINA,289.7770574999996,23857588
1,2007,TX,MENARD,6.356700000000001,23857588
1,2007,TX,MIDLAND,2268.5094375000035,23857588
1,2007,TX,MILAM,316.69421249999976,23857588
1,2007,TX,MILLS,40.154700000000005,23857588
1,2007,TX,MITCHELL,57.93379500000003,23857588
1,2007,TX,MONTAGUE,681.6258750000006,23857588
