,fips,County,Year,Citizens,State
2599,12115,Sarasota County,2013,395196,Florida
2600,12117,Seminole County,2013,437752,Florida
2601,12119,Sumter County,2013,105198,Florida
2602,12121,Suwannee County,2013,42433,Florida
2603,12123,Taylor County,2013,22255,Florida
2604,12125,Union County,2013,15336,Florida
2605,12127,Volusia County,2013,512243,Florida
2606,12129,Wakulla County,2013,31342,Florida
2607,12131,Walton County,2013,60487,Florida
2608,12133,Washington County,2013,24890,Florida
2610,48001,Anderson County,2013,58325,Texas
2611,48003,Andrews County,2013,15900,Texas
2612,48005,Angelina County,2013,86878,Texas
2613,48007,Aransas County,2013,23369,Texas
2614,48009,Archer County,2013,8965,Texas
2615,48011,Armstrong County,2013,1898,Texas
2616,48013,Atascosa County,2013,46710,Texas
2617,48015,Austin County,2013,28937,Texas
2618,48017,Bailey County,2013,7119,Texas
2619,48019,Bandera County,2013,21267,Texas
2620,48021,Bastrop County,2013,78460,Texas
2621,48023,Baylor County,2013,3678,Texas
2622,48025,Bee County,2013,32103,Texas
2623,48027,Bell County,2013,325320,Texas
2624,48029,Bexar County,2013,1805197,Texas
2625,48031,Blanco County,2013,10897,Texas
2626,48033,Borden County,2013,643,Texas
2627,48035,Bosque County,2013,18375,Texas
2628,48037,Bowie County,2013,93150,Texas
2629,48039,Brazoria County,2013,332148,Texas
2630,48041,Brazos County,2013,205493,Texas
2631,48043,Brewster County,2013,9243,Texas
2632,48045,Briscoe County,2013,1596,Texas
2633,48047,Brooks County,2013,7186,Texas
2634,48049,Brown County,2013,38045,Texas
2635,48051,Burleson County,2013,17587,Texas
2636,48053,Burnet County,2013,44318,Texas
2637,48055,Caldwell County,2013,39787,Texas
2638,48057,Calhoun County,2013,21441,Texas
2639,48059,Callahan County,2013,13695,Texas
2640,48061,Cameron County,2013,412112,Texas
2641,48063,Camp County,2013,12611,Texas
2642,48065,Carson County,2013,6125,Texas
2643,48067,Cass County,2013,30349,Texas
2644,48069,Castro County,2013,7930,Texas
2645,48071,Chambers County,2013,37550,Texas
2646,48073,Cherokee County,2013,51420,Texas
2647,48075,Childress County,2013,7124,Texas
2648,48077,Clay County,2013,10654,Texas
2649,48079,Cochran County,2013,3030,Texas
2650,48081,Coke County,2013,3334,Texas
2651,48083,Coleman County,2013,8727,Texas
2652,48085,Collin County,2013,856528,Texas
2653,48087,Collingsworth County,2013,3025,Texas
2654,48089,Colorado County,2013,20987,Texas
2655,48091,Comal County,2013,121781,Texas
2656,48093,Comanche County,2013,13818,Texas
2657,48095,Concho County,2013,4150,Texas
2658,48097,Cooke County,2013,39150,Texas
2659,48099,Coryell County,2013,75252,Texas
2660,48101,Cottle County,2013,1467,Texas
2661,48103,Crane County,2013,4514,Texas
2662,48105,Crockett County,2013,3645,Texas
2663,48107,Crosby County,2013,5963,Texas
2664,48109,Culberson County,2013,2333,Texas
2665,48111,Dallam County,2013,6866,Texas
2666,48113,Dallas County,2013,2457046,Texas
2667,48115,Dawson County,2013,13428,Texas
2668,48117,Deaf Smith County,2013,19168,Texas
2669,48119,Delta County,2013,5270,Texas
2670,48121,Denton County,2013,728057,Texas
2671,48123,DeWitt County,2013,20127,Texas
2672,48125,Dickens County,2013,2377,Texas
2673,48127,Dimmit County,2013,10100,Texas
2674,48129,Donley County,2013,3590,Texas
2675,48131,Duval County,2013,11593,Texas
2676,48133,Eastland County,2013,18495,Texas
2677,48135,Ector County,2013,145465,Texas
2678,48137,Edwards County,2013,1977,Texas
2679,48139,Ellis County,2013,159548,Texas
2680,48141,El Paso County,2013,814021,Texas
2681,48143,Erath County,2013,39415,Texas
2682,48145,Falls County,2013,17689,Texas
2683,48147,Fannin County,2013,34368,Texas
2684,48149,Fayette County,2013,24820,Texas
2685,48151,Fisher County,2013,3931,Texas
2686,48153,Floyd County,2013,6243,Texas
2687,48155,Foard County,2013,1290,Texas
2688,48157,Fort Bend County,2013,652412,Texas
2689,48159,Franklin County,2013,10657,Texas
2690,48161,Freestone County,2013,19814,Texas
2691,48163,Frio County,2013,18083,Texas
2692,48165,Gaines County,2013,18651,Texas
2693,48167,Galveston County,2013,306834,Texas
2694,48169,Garza County,2013,6500,Texas
2695,48171,Gillespie County,2013,25492,Texas
2696,48173,Glasscock County,2013,1280,Texas
2697,48175,Goliad County,2013,7334,Texas
2698,48177,Gonzales County,2013,20149,Texas
2699,48179,Gray County,2013,22323,Texas
2700,48181,Grayson County,2013,125247,Texas
2701,48183,Gregg County,2013,122399,Texas
2702,48185,Grimes County,2013,27174,Texas
2703,48187,Guadalupe County,2013,142254,Texas
2704,48189,Hale County,2013,35414,Texas
2705,48191,Hall County,2013,3244,Texas
2706,48193,Hamilton County,2013,8502,Texas
2707,48195,Hansford County,2013,5563,Texas
2708,48197,Hardeman County,2013,4066,Texas
2709,48199,Hardin County,2013,55492,Texas
2710,48201,Harris County,2013,4294998,Texas
2711,48203,Harrison County,2013,66004,Texas
2712,48205,Hartley County,2013,5914,Texas
2713,48207,Haskell County,2013,5872,Texas
2714,48209,Hays County,2013,178943,Texas
2715,48211,Hemphill County,2013,3813,Texas
2716,48213,Henderson County,2013,79789,Texas
2717,48215,Hidalgo County,2013,805158,Texas
2718,48217,Hill County,2013,35510,Texas
2719,48219,Hockley County,2013,22944,Texas
2720,48221,Hood County,2013,54287,Texas
2721,48223,Hopkins County,2013,35710,Texas
2722,48225,Houston County,2013,23543,Texas
2723,48227,Howard County,2013,35494,Texas
2724,48229,Hudspeth County,2013,3915,Texas
2725,48231,Hunt County,2013,89605,Texas
2726,48233,Hutchinson County,2013,21898,Texas
2727,48235,Irion County,2013,1572,Texas
2728,48237,Jack County,2013,8977,Texas
2729,48239,Jackson County,2013,14341,Texas
2730,48241,Jasper County,2013,35764,Texas
2731,48243,Jeff Davis County,2013,2312,Texas
2732,48245,Jefferson County,2013,253185,Texas
2733,48247,Jim Hogg County,2013,5282,Texas
2734,48249,Jim Wells County,2013,40831,Texas
2735,48251,Johnson County,2013,157747,Texas
2736,48253,Jones County,2013,20067,Texas
2737,48255,Karnes County,2013,15102,Texas
2738,48257,Kaufman County,2013,111782,Texas
2739,48259,Kendall County,2013,37487,Texas
2740,48261,Kenedy County,2013,422,Texas
2741,48263,Kent County,2013,780,Texas
2742,48265,Kerr County,2013,50551,Texas
2743,48267,Kimble County,2013,4524,Texas
2744,48269,King County,2013,282,Texas
2745,48271,Kinney County,2013,3654,Texas
2746,48273,Kleberg County,2013,31750,Texas
2747,48275,Knox County,2013,3697,Texas
2748,48277,Lamar County,2013,49768,Texas
2749,48279,Lamb County,2013,13703,Texas
2750,48281,Lampasas County,2013,20196,Texas
2751,48283,La Salle County,2013,7101,Texas
2752,48285,Lavaca County,2013,19546,Texas
2753,48287,Lee County,2013,16788,Texas
2754,48289,Leon County,2013,16957,Texas
2755,48291,Liberty County,2013,79201,Texas
2756,48293,Limestone County,2013,23431,Texas
2757,48295,Lipscomb County,2013,3319,Texas
2758,48297,Live Oak County,2013,11744,Texas
2759,48299,Llano County,2013,20082,Texas
2760,48301,Loving County,2013,105,Texas
2761,48303,Lubbock County,2013,288416,Texas
2762,48305,Lynn County,2013,5902,Texas
2763,48307,McCulloch County,2013,8185,Texas
2764,48309,McLennan County,2013,241468,Texas
2765,48311,McMullen County,2013,721,Texas
2766,48313,Madison County,2013,13918,Texas
2767,48315,Marion County,2013,10333,Texas
2768,48317,Martin County,2013,5117,Texas
2769,48319,Mason County,2013,4102,Texas
2770,48321,Matagorda County,2013,36652,Texas
2771,48323,Maverick County,2013,55667,Texas
2772,48325,Medina County,2013,47644,Texas
2773,48327,Menard County,2013,2207,Texas
2774,48329,Midland County,2013,148774,Texas
2775,48331,Milam County,2013,24881,Texas
2776,48333,Mills County,2013,4934,Texas
2777,48335,Mitchell County,2013,8983,Texas
2778,48337,Montague County,2013,19678,Texas
2779,48339,Montgomery County,2013,500808,Texas
2780,48341,Moore County,2013,21764,Texas
2781,48343,Morris County,2013,12735,Texas
2782,48345,Motley County,2013,1214,Texas
2783,48347,Nacogdoches County,2013,64919,Texas
2784,48349,Navarro County,2013,48415,Texas
2785,48351,Newton County,2013,14212,Texas
2786,48353,Nolan County,2013,15060,Texas
2787,48355,Nueces County,2013,347570,Texas
2788,48357,Ochiltree County,2013,10131,Texas
2789,48359,Oldham County,2013,2078,Texas
2790,48361,Orange County,2013,82415,Texas
2791,48363,Palo Pinto County,2013,28373,Texas
2792,48365,Panola County,2013,23580,Texas
2793,48367,Parker County,2013,124095,Texas
2794,48369,Parmer County,2013,10134,Texas
2795,48371,Pecos County,2013,15562,Texas
2796,48373,Polk County,2013,46953,Texas
2797,48375,Potter County,2013,120601,Texas
2798,48377,Presidio County,2013,7527,Texas
2799,48379,Rains County,2013,11330,Texas
2800,48381,Randall County,2013,125903,Texas
2801,48383,Reagan County,2013,3491,Texas
2802,48385,Real County,2013,3365,Texas
2803,48387,Red River County,2013,12634,Texas
2804,48389,Reeves County,2013,14420,Texas
2805,48391,Refugio County,2013,7266,Texas
2806,48393,Roberts County,2013,920,Texas
2807,48395,Robertson County,2013,16841,Texas
2808,48397,Rockwall County,2013,85772,Texas
2809,48399,Runnels County,2013,10415,Texas
2810,48401,Rusk County,2013,53688,Texas
2811,48403,Sabine County,2013,10755,Texas
2812,48405,San Augustine County,2013,8651,Texas
2813,48407,San Jacinto County,2013,27157,Texas
2814,48409,San Patricio County,2013,65499,Texas
2815,48411,San Saba County,2013,6104,Texas
2816,48413,Schleicher County,2013,3272,Texas
2817,48415,Scurry County,2013,16901,Texas
2818,48417,Shackelford County,2013,3337,Texas
2819,48419,Shelby County,2013,25438,Texas
2820,48421,Sherman County,2013,3049,Texas
2821,48423,Smith County,2013,216557,Texas
2822,48425,Somervell County,2013,8666,Texas
2823,48427,Starr County,2013,62153,Texas
2824,48429,Stephens County,2013,9564,Texas
2825,48431,Sterling County,2013,1199,Texas
2826,48433,Stonewall County,2013,1447,Texas
2827,48435,Sutton County,2013,4004,Texas
2828,48437,Swisher County,2013,7726,Texas
2829,48439,Tarrant County,2013,1902080,Texas
2830,48441,Taylor County,2013,133552,Texas
2831,48443,Terrell County,2013,930,Texas
2832,48445,Terry County,2013,12529,Texas
2833,48447,Throckmorton County,2013,1599,Texas
2834,48449,Titus County,2013,32567,Texas
2835,48451,Tom Green County,2013,112881,Texas
2836,48453,Travis County,2013,1099222,Texas
2837,48455,Trinity County,2013,14696,Texas
2838,48457,Tyler County,2013,21738,Texas
2839,48459,Upshur County,2013,39963,Texas
2840,48461,Upton County,2013,3456,Texas
2841,48463,Uvalde County,2013,26552,Texas
2842,48465,Val Verde County,2013,48988,Texas
2843,48467,Van Zandt County,2013,53713,Texas
2844,48469,Victoria County,2013,88540,Texas
2845,48471,Walker County,2013,69400,Texas
2846,48473,Waller County,2013,46560,Texas
2847,48475,Ward County,2013,11012,Texas
2848,48477,Washington County,2013,34166,Texas
2849,48479,Webb County,2013,258839,Texas
2850,48481,Wharton County,2013,41393,Texas
2851,48483,Wheeler County,2013,5334,Texas
2852,48485,Wichita County,2013,131798,Texas
2853,48487,Wilbarger County,2013,13296,Texas
2854,48489,Willacy County,2013,21929,Texas
2855,48491,Williamson County,2013,470573,Texas
2856,48493,Wilson County,2013,45350,Texas
2857,48495,Winkler County,2013,7313,Texas
2858,48497,Wise County,2013,62168,Texas
2859,48499,Wood County,2013,43015,Texas
2860,48501,Yoakum County,2013,8116,Texas
2861,48503,Young County,2013,18381,Texas
2862,48505,Zapata County,2013,14075,Texas
2863,48507,Zavala County,2013,11779,Texas
2865,53001,Adams County,2013,19071,Washington
2866,53003,Asotin County,2013,21952,Washington
2867,53005,Benton County,2013,184071,Washington
2868,53007,Chelan County,2013,73985,Washington
2869,53009,Clallam County,2013,73181,Washington
2870,53011,Clark County,2013,444192,Washington
2871,53013,Columbia County,2013,4071,Washington
2872,53015,Cowlitz County,2013,104601,Washington
2873,53017,Douglas County,2013,39920,Washington
2874,53019,Ferry County,2013,7585,Washington
2875,53021,Franklin County,2013,83557,Washington
2876,53023,Garfield County,2013,2259,Washington
2877,53025,Grant County,2013,91859,Washington
2878,53027,Grays Harbor County,2013,73165,Washington
2879,53029,Island County,2013,80492,Washington
2880,53031,Jefferson County,2013,30491,Washington
2881,53033,King County,2013,2031915,Washington
2882,53035,Kitsap County,2013,257363,Washington
2883,53037,Kittitas County,2013,43060,Washington
2884,53039,Klickitat County,2013,20913,Washington
2885,53041,Lewis County,2013,76839,Washington
2886,53043,Lincoln County,2013,10626,Washington
2887,53045,Mason County,2013,62297,Washington
2888,53047,Okanogan County,2013,41455,Washington
2889,53049,Pacific County,2013,21291,Washington
2890,53051,Pend Oreille County,2013,13201,Washington
2891,53053,Pierce County,2013,827244,Washington
2892,53055,San Juan County,2013,16222,Washington
2893,53057,Skagit County,2013,120664,Washington
2894,53059,Skamania County,2013,11354,Washington
2895,53061,Snohomish County,2013,747164,Washington
2896,53063,Spokane County,2013,485696,Washington
2897,53065,Stevens County,2013,44102,Washington
2898,53067,Thurston County,2013,263646,Washington
2899,53069,Wahkiakum County,2013,4128,Washington
2900,53071,Walla Walla County,2013,59494,Washington
2901,53073,Whatcom County,2013,209325,Washington
2902,53075,Whitman County,2013,46449,Washington
2903,53077,Yakima County,2013,245975,Washington
2905,12001,Alachua County,2014,257389,Florida
2906,12003,Baker County,2014,27666,Florida
2907,12005,Bay County,2014,176156,Florida
2908,12007,Bradford County,2014,28169,Florida
2909,12009,Brevard County,2014,567139,Florida
2910,12011,Broward County,2014,1838418,Florida
2911,12013,Calhoun County,2014,14608,Florida
2912,12015,Charlotte County,2014,171090,Florida
2913,12017,Citrus County,2014,144206,Florida
2914,12019,Clay County,2014,202068,Florida
2915,12021,Collier County,2014,346839,Florida
2916,12023,Columbia County,2014,68849,Florida
2917,12027,DeSoto County,2014,36029,Florida
2918,12029,Dixie County,2014,16545,Florida
2919,12031,Duval County,2014,902451,Florida
2920,12033,Escambia County,2014,305581,Florida
2921,12035,Flagler County,2014,102975,Florida
2922,12037,Franklin County,2014,11632,Florida
2923,12039,Gadsden County,2014,46921,Florida
2924,12041,Gilchrist County,2014,17525,Florida
2925,12043,Glades County,2014,13255,Florida
2926,12045,Gulf County,2014,15995,Florida
2927,12047,Hamilton County,2014,14581,Florida
2928,12049,Hardee County,2014,27515,Florida
2929,12051,Hendry County,2014,40215,Florida
2930,12053,Hernando County,2014,180816,Florida
2931,12055,Highlands County,2014,101736,Florida
2932,12057,Hillsborough County,2014,1321493,Florida
2933,12059,Holmes County,2014,19725,Florida
2934,12061,Indian River County,2014,146643,Florida
2935,12063,Jackson County,2014,49113,Florida
2936,12065,Jefferson County,2014,14549,Florida
2937,12067,Lafayette County,2014,8808,Florida
2938,12069,Lake County,2014,323471,Florida
2939,12071,Lee County,2014,679134,Florida
2940,12073,Leon County,2014,283047,Florida
2941,12075,Levy County,2014,40787,Florida
2942,12077,Liberty County,2014,8405,Florida
2943,12079,Madison County,2014,18918,Florida
2944,12081,Manatee County,2014,354868,Florida
2945,12083,Marion County,2014,344044,Florida
2946,12085,Martin County,2014,153100,Florida
2947,12086,Miami-Dade County,2014,2615154,Florida
2948,12087,Monroe County,2014,73950,Florida
2949,12089,Nassau County,2014,78875,Florida
2950,12091,Okaloosa County,2014,192577,Florida
2951,12093,Okeechobee County,2014,40680,Florida
2952,12095,Orange County,2014,1250261,Florida
2953,12097,Osceola County,2014,312819,Florida
2954,12099,Palm Beach County,2014,1393826,Florida
2955,12101,Pasco County,2014,498003,Florida
2956,12103,Pinellas County,2014,942793,Florida
2957,12105,Polk County,2014,649169,Florida
2958,12107,Putnam County,2014,74276,Florida
2959,12109,St. Johns County,2014,218579,Florida
2960,12111,St. Lucie County,2014,296754,Florida
2961,12113,Santa Rosa County,2014,163805,Florida
2962,12115,Sarasota County,2014,400449,Florida
2963,12117,Seminole County,2014,442765,Florida
2964,12119,Sumter County,2014,109124,Florida
2965,12121,Suwannee County,2014,42726,Florida
2966,12123,Taylor County,2014,22149,Florida
2967,12125,Union County,2014,15270,Florida
2968,12127,Volusia County,2014,518125,Florida
2969,12129,Wakulla County,2014,31528,Florida
2970,12131,Walton County,2014,62301,Florida
2971,12133,Washington County,2014,24888,Florida
2973,48001,Anderson County,2014,58280,Texas
2974,48003,Andrews County,2014,16271,Texas
2975,48005,Angelina County,2014,86913,Texas
2976,48007,Aransas County,2014,23439,Texas
2977,48009,Archer County,2014,8935,Texas
2978,48011,Armstrong County,2014,1897,Texas
2979,48013,Atascosa County,2014,47310,Texas
2980,48015,Austin County,2014,29112,Texas
2981,48017,Bailey County,2014,7103,Texas
2982,48019,Bandera County,2014,21526,Texas
2983,48021,Bastrop County,2014,79879,Texas
2984,48023,Baylor County,2014,3662,Texas
2985,48025,Bee County,2014,32183,Texas
2986,48027,Bell County,2014,330373,Texas
2987,48029,Bexar County,2014,1835339,Texas
2988,48031,Blanco County,2014,11031,Texas
2989,48033,Borden County,2014,644,Texas
2990,48035,Bosque County,2014,18427,Texas
2991,48037,Bowie County,2014,93346,Texas
2992,48039,Brazoria County,2014,338490,Texas
2993,48041,Brazos County,2014,209037,Texas
2994,48043,Brewster County,2014,9247,Texas
2995,48045,Briscoe County,2014,1583,Texas
2996,48047,Brooks County,2014,7174,Texas
2997,48049,Brown County,2014,38025,Texas
2998,48051,Burleson County,2014,17721,Texas
2999,48053,Burnet County,2014,44855,Texas
3000,48055,Caldwell County,2014,40363,Texas
3001,48057,Calhoun County,2014,21461,Texas
3002,48059,Callahan County,2014,13745,Texas
3003,48061,Cameron County,2014,414078,Texas
3004,48063,Camp County,2014,12681,Texas
3005,48065,Carson County,2014,6105,Texas
3006,48067,Cass County,2014,30310,Texas
3007,48069,Castro County,2014,7886,Texas
3008,48071,Chambers County,2014,38367,Texas
3009,48073,Cherokee County,2014,51615,Texas
3010,48075,Childress County,2014,7152,Texas
3011,48077,Clay County,2014,10621,Texas
3012,48079,Cochran County,2014,2997,Texas
3013,48081,Coke County,2014,3340,Texas
3014,48083,Coleman County,2014,8672,Texas
3015,48085,Collin County,2014,881298,Texas
3016,48087,Collingsworth County,2014,3014,Texas
3017,48089,Colorado County,2014,21025,Texas
3018,48091,Comal County,2014,126213,Texas
3019,48093,Comanche County,2014,13770,Texas
3020,48095,Concho County,2014,4171,Texas
3021,48097,Cooke County,2014,39387,Texas
3022,48099,Coryell County,2014,75178,Texas
3023,48101,Cottle County,2014,1454,Texas
3024,48103,Crane County,2014,4561,Texas
3025,48105,Crockett County,2014,3621,Texas
3026,48107,Crosby County,2014,5932,Texas
3027,48109,Culberson County,2014,2311,Texas
3028,48111,Dallam County,2014,6922,Texas
3029,48113,Dallas County,2014,2487167,Texas
3030,48115,Dawson County,2014,13293,Texas
3031,48117,Deaf Smith County,2014,19100,Texas
3032,48119,Delta County,2014,5283,Texas
3033,48121,Denton County,2014,749891,Texas
3034,48123,DeWitt County,2014,20137,Texas
3035,48125,Dickens County,2014,2355,Texas
3036,48127,Dimmit County,2014,10134,Texas
3037,48129,Donley County,2014,3545,Texas
3038,48131,Duval County,2014,11529,Texas
3039,48133,Eastland County,2014,18466,Texas
3040,48135,Ector County,2014,148241,Texas
3041,48137,Edwards County,2014,1969,Texas
3042,48139,Ellis County,2014,162862,Texas
3043,48141,El Paso County,2014,818477,Texas
3044,48143,Erath County,2014,39920,Texas
3045,48145,Falls County,2014,17630,Texas
3046,48147,Fannin County,2014,34521,Texas
3047,48149,Fayette County,2014,24908,Texas
3048,48151,Fisher County,2014,3916,Texas
3049,48153,Floyd County,2014,6175,Texas
3050,48155,Foard County,2014,1275,Texas
3051,48157,Fort Bend County,2014,674986,Texas
3052,48159,Franklin County,2014,10675,Texas
3053,48161,Freestone County,2014,19813,Texas
3054,48163,Frio County,2014,18372,Texas
3055,48165,Gaines County,2014,19026,Texas
3056,48167,Galveston County,2014,312010,Texas
3057,48169,Garza County,2014,6513,Texas
3058,48171,Gillespie County,2014,25710,Texas
3059,48173,Glasscock County,2014,1298,Texas
3060,48175,Goliad County,2014,7376,Texas
3061,48177,Gonzales County,2014,20262,Texas
3062,48179,Gray County,2014,22251,Texas
3063,48181,Grayson County,2014,126704,Texas
3064,48183,Gregg County,2014,122617,Texas
3065,48185,Grimes County,2014,27371,Texas
3066,48187,Guadalupe County,2014,145827,Texas
3067,48189,Hale County,2014,35150,Texas
3068,48191,Hall County,2014,3208,Texas
3069,48193,Hamilton County,2014,8499,Texas
3070,48195,Hansford County,2014,5546,Texas
3071,48197,Hardeman County,2014,4042,Texas
3072,48199,Hardin County,2014,55778,Texas
3073,48201,Harris County,2014,4362268,Texas
3074,48203,Harrison County,2014,66124,Texas
3075,48205,Hartley County,2014,5865,Texas
3076,48207,Haskell County,2014,5862,Texas
3077,48209,Hays County,2014,186224,Texas
3078,48211,Hemphill County,2014,3815,Texas
3079,48213,Henderson County,2014,80207,Texas
3080,48215,Hidalgo County,2014,815288,Texas
3081,48217,Hill County,2014,35650,Texas
3082,48219,Hockley County,2014,22950,Texas
3083,48221,Hood County,2014,55329,Texas
3084,48223,Hopkins County,2014,35893,Texas
3085,48225,Houston County,2014,23481,Texas
3086,48227,Howard County,2014,35655,Texas
3087,48229,Hudspeth County,2014,4062,Texas
3088,48231,Hunt County,2014,90753,Texas
3089,48233,Hutchinson County,2014,21781,Texas
3090,48235,Irion County,2014,1563,Texas
3091,48237,Jack County,2014,8954,Texas
3092,48239,Jackson County,2014,14430,Texas
3093,48241,Jasper County,2014,35782,Texas
3094,48243,Jeff Davis County,2014,2302,Texas
3095,48245,Jefferson County,2014,253487,Texas
3096,48247,Jim Hogg County,2014,5276,Texas
3097,48249,Jim Wells County,2014,40829,Texas
3098,48251,Johnson County,2014,160016,Texas
3099,48253,Jones County,2014,20025,Texas
3100,48255,Karnes County,2014,15193,Texas
3101,48257,Kaufman County,2014,114589,Texas
3102,48259,Kendall County,2014,38846,Texas
3103,48261,Kenedy County,2014,425,Texas
3104,48263,Kent County,2014,771,Texas
3105,48265,Kerr County,2014,50860,Texas
3106,48267,Kimble County,2014,4497,Texas
3107,48269,King County,2014,281,Texas
3108,48271,Kinney County,2014,3673,Texas
3109,48273,Kleberg County,2014,31646,Texas
3110,48275,Knox County,2014,3689,Texas
3111,48277,Lamar County,2014,49761,Texas
3112,48279,Lamb County,2014,13612,Texas
3113,48281,Lampasas County,2014,20368,Texas
3114,48283,La Salle County,2014,7172,Texas
3115,48285,Lavaca County,2014,19640,Texas
3116,48287,Lee County,2014,16847,Texas
3117,48289,Leon County,2014,17009,Texas
3118,48291,Liberty County,2014,80388,Texas
3119,48293,Limestone County,2014,23446,Texas
3120,48295,Lipscomb County,2014,3325,Texas
3121,48297,Live Oak County,2014,11814,Texas
3122,48299,Llano County,2014,20343,Texas
3123,48301,Loving County,2014,113,Texas
3124,48303,Lubbock County,2014,291582,Texas
3125,48305,Lynn County,2014,5898,Texas
3126,48307,McCulloch County,2014,8152,Texas
3127,48309,McLennan County,2014,243658,Texas
3128,48311,McMullen County,2014,725,Texas
3129,48313,Madison County,2014,14002,Texas
3130,48315,Marion County,2014,10265,Texas
3131,48317,Martin County,2014,5223,Texas
3132,48319,Mason County,2014,4131,Texas
3133,48321,Matagorda County,2014,36635,Texas
3134,48323,Maverick County,2014,56136,Texas
3135,48325,Medina County,2014,48190,Texas
3136,48327,Menard County,2014,2196,Texas
3137,48329,Midland County,2014,152741,Texas
3138,48331,Milam County,2014,24922,Texas
3139,48333,Mills County,2014,4932,Texas
3140,48335,Mitchell County,2014,8843,Texas
3141,48337,Montague County,2014,19664,Texas
3142,48339,Montgomery County,2014,515827,Texas
3143,48341,Moore County,2014,21717,Texas
3144,48343,Morris County,2014,12669,Texas
3145,48345,Motley County,2014,1217,Texas
3146,48347,Nacogdoches County,2014,65051,Texas
3147,48349,Navarro County,2014,48606,Texas
3148,48351,Newton County,2014,14134,Texas
3149,48353,Nolan County,2014,15008,Texas
3150,48355,Nueces County,2014,350019,Texas
3151,48357,Ochiltree County,2014,10100,Texas
3152,48359,Oldham County,2014,2087,Texas
3153,48361,Orange County,2014,82608,Texas
3154,48363,Palo Pinto County,2014,28456,Texas
3155,48365,Panola County,2014,23508,Texas
3156,48367,Parker County,2014,126474,Texas
3157,48369,Parmer County,2014,10089,Texas
3158,48371,Pecos County,2014,15580,Texas
3159,48373,Polk County,2014,47466,Texas
3160,48375,Potter County,2014,120442,Texas
3161,48377,Presidio County,2014,7430,Texas
3162,48379,Rains County,2014,11468,Texas
3163,48381,Randall County,2014,127631,Texas
3164,48383,Reagan County,2014,3533,Texas
3165,48385,Real County,2014,3384,Texas
3166,48387,Red River County,2014,12557,Texas
3167,48389,Reeves County,2014,14632,Texas
3168,48391,Refugio County,2014,7227,Texas
3169,48393,Roberts County,2014,917,Texas
3170,48395,Robertson County,2014,16915,Texas
3171,48397,Rockwall County,2014,88253,Texas
3172,48399,Runnels County,2014,10385,Texas
3173,48401,Rusk County,2014,53815,Texas
3174,48403,Sabine County,2014,10727,Texas
3175,48405,San Augustine County,2014,8581,Texas
3176,48407,San Jacinto County,2014,27417,Texas
3177,48409,San Patricio County,2014,65731,Texas
3178,48411,San Saba County,2014,6096,Texas
3179,48413,Schleicher County,2014,3209,Texas
3180,48415,Scurry County,2014,16895,Texas
3181,48417,Shackelford County,2014,3323,Texas
3182,48419,Shelby County,2014,25434,Texas
3183,48421,Sherman County,2014,3054,Texas
3184,48423,Smith County,2014,218834,Texas
3185,48425,Somervell County,2014,8724,Texas
3186,48427,Starr County,2014,62548,Texas
3187,48429,Stephens County,2014,9542,Texas
3188,48431,Sterling County,2014,1217,Texas
3189,48433,Stonewall County,2014,1433,Texas
3190,48435,Sutton County,2014,3963,Texas
3191,48437,Swisher County,2014,7682,Texas
3192,48439,Tarrant County,2014,1932555,Texas
3193,48441,Taylor County,2014,134233,Texas
3194,48443,Terrell County,2014,912,Texas
3195,48445,Terry County,2014,12489,Texas
3196,48447,Throckmorton County,2014,1585,Texas
3197,48449,Titus County,2014,32644,Texas
3198,48451,Tom Green County,2014,113766,Texas
3199,48453,Travis County,2014,1124142,Texas
3200,48455,Trinity County,2014,14703,Texas
3201,48457,Tyler County,2014,21731,Texas
3202,48459,Upshur County,2014,40179,Texas
3203,48461,Upton County,2014,3492,Texas
3204,48463,Uvalde County,2014,26601,Texas
3205,48465,Val Verde County,2014,49025,Texas
3206,48467,Van Zandt County,2014,54097,Texas
3207,48469,Victoria County,2014,89122,Texas
3208,48471,Walker County,2014,69913,Texas
3209,48473,Waller County,2014,47654,Texas
3210,48475,Ward County,2014,11130,Texas
3211,48477,Washington County,2014,34323,Texas
3212,48479,Webb County,2014,261684,Texas
3213,48481,Wharton County,2014,41430,Texas
3214,48483,Wheeler County,2014,5310,Texas
3215,48485,Wichita County,2014,131842,Texas
3216,48487,Wilbarger County,2014,13217,Texas
3217,48489,Willacy County,2014,21860,Texas
3218,48491,Williamson County,2014,486597,Texas
3219,48493,Wilson County,2014,46162,Texas
3220,48495,Winkler County,2014,7381,Texas
3221,48497,Wise County,2014,63191,Texas
3222,48499,Wood County,2014,43367,Texas
3223,48501,Yoakum County,2014,8195,Texas
3224,48503,Young County,2014,18325,Texas
3225,48505,Zapata County,2014,14094,Texas
3226,48507,Zavala County,2014,11813,Texas
3228,53001,Adams County,2014,19186,Washington
3229,53003,Asotin County,2014,22061,Washington
3230,53005,Benton County,2014,187039,Washington
3231,53007,Chelan County,2014,74493,Washington
3232,53009,Clallam County,2014,73774,Washington
3233,53011,Clark County,2014,450469,Washington
3234,53013,Columbia County,2014,4069,Washington
3235,53015,Cowlitz County,2014,105332,Washington
3236,53017,Douglas County,2014,40418,Washington
3237,53019,Ferry County,2014,7596,Washington
3238,53021,Franklin County,2014,85355,Washington
