TRANSACTION_MONTH,TRANSACTION_YEAR,BUYER_STATE,BUYER_COUNTY,BUYER_MME,State Population
1,2010,CA,MENDOCINO,4089.5806549875074,37254523
1,2010,CA,MERCED,4086.4508552250127,37254523
1,2010,CA,MODOC,370.09432499999986,37254523
1,2010,CA,MONO,121.61909999999996,37254523
1,2010,CA,MONTEREY,10168.507650450078,37254523
1,2010,CA,NAPA,3235.6799440875075,37254523
1,2010,CA,NEVADA,4717.482187500017,37254523
1,2010,CA,ORANGE,50032.0310028018,37254523
1,2010,CA,PLACER,13628.810809762612,37254523
1,2010,CA,PLUMAS,943.8680327250005,37254523
1,2010,CA,RIVERSIDE,37248.57526518844,37254523
1,2010,CA,SACRAMENTO,39279.53325041334,37254523
1,2010,CA,SAN BENITO,1536.825600000002,37254523
1,2010,CA,SAN BERNARDINO,38289.487476563314,37254523
1,2010,CA,SAN DIEGO,62430.67772017718,37254523
1,2010,CA,SAN FRANCISCO,12397.400644537533,37254523
1,2010,CA,SAN JOAQUIN,14979.627690900139,37254523
1,2010,CA,SAN LUIS OBISPO,8623.75407022504,37254523
1,2010,CA,SAN MATEO,10584.798585675073,37254523
1,2010,CA,SANTA BARBARA,10540.181014312544,37254523
1,2010,CA,SANTA CLARA,14401.90673973762,37254523
1,2010,CA,SANTA CRUZ,6424.193569312529,37254523
1,2010,CA,SHASTA,9326.280713400076,37254523
1,2010,CA,SIERRA,77.18526,37254523
1,2010,CA,SISKIYOU,2229.331950000001,37254523
1,2010,CA,SOLANO,9727.831602037571,37254523
1,2010,CA,SONOMA,13303.957262025124,37254523
1,2010,CA,STANISLAUS,19668.902359537668,37254523
1,2010,CA,SUTTER,5740.662112950025,37254523
1,2010,CA,TEHAMA,2628.530711587506,37254523
1,2010,CA,TRINITY,612.6831749999999,37254523
1,2010,CA,TULARE,6865.631782950034,37254523
1,2010,CA,TUOLUMNE,3911.3888559000075,37254523
1,2010,CA,VENTURA,17280.193020000133,37254523
1,2010,CA,YOLO,3440.494110450009,37254523
1,2010,CA,YUBA,2568.320220225006,37254523
1,2011,CA,ALAMEDA,52942.411055663324,37542338
1,2011,CA,AMADOR,1858.9034625000022,37542338
1,2011,CA,BUTTE,18682.742096587615,37542338
1,2011,CA,CALAVERAS,2289.6452068125054,37542338
1,2011,CA,COLUSA,743.3870702250005,37542338
1,2011,CA,CONTRA COSTA,27242.19604998784,37542338
1,2011,CA,DEL NORTE,1679.82585,37542338
1,2011,CA,EL DORADO,6514.627012500026,37542338
1,2011,CA,FRESNO,23585.98133340012,37542338
1,2011,CA,GLENN,1124.4699000000014,37542338
1,2011,CA,HUMBOLDT,8400.248520225045,37542338
1,2011,CA,IMPERIAL,2409.7136250000035,37542338
1,2011,CA,INYO,515.830425,37542338
1,2011,CA,KERN,19516.254765675094,37542338
1,2011,CA,KINGS,2973.3177900000096,37542338
1,2011,CA,LAKE,6426.017913862526,37542338
1,2011,CA,LASSEN,2364.5060250000015,37542338
1,2011,CA,LOS ANGELES,147269.96209374157,37542338
1,2011,CA,MADERA,3066.5876850000095,37542338
1,2011,CA,MARIN,6134.7065486250385,37542338
1,2011,CA,MARIPOSA,358.2520499999999,37542338
1,2011,CA,MENDOCINO,3983.7420304500065,37542338
1,2011,CA,MERCED,6241.410255225025,37542338
1,2011,CA,MODOC,603.66465,37542338
1,2011,CA,MONO,197.72189999999998,37542338
1,2011,CA,MONTEREY,11302.665799087596,37542338
1,2011,CA,NAPA,3228.542216587506,37542338
1,2011,CA,NEVADA,4887.056520225005,37542338
1,2011,CA,ORANGE,62713.89531465203,37542338
1,2011,CA,PLACER,15729.482726812621,37542338
1,2011,CA,PLUMAS,1128.4717875000006,37542338
1,2011,CA,RIVERSIDE,51103.247399288746,37542338
1,2011,CA,SACRAMENTO,44163.50722496345,37542338
1,2011,CA,SAN BENITO,1116.8333438625004,37542338
1,2011,CA,SAN BERNARDINO,43409.049646801126,37542338
1,2011,CA,SAN DIEGO,73926.00917767742,37542338
1,2011,CA,SAN FRANCISCO,21191.17008453762,37542338
1,2011,CA,SAN JOAQUIN,18696.436800900236,37542338
1,2011,CA,SAN LUIS OBISPO,9626.53298714255,37542338
1,2011,CA,SAN MATEO,13930.890138712613,37542338
1,2011,CA,SANTA BARBARA,13305.170682937625,37542338
1,2011,CA,SANTA CLARA,20487.86833860026,37542338
1,2011,CA,SANTA CRUZ,7883.743912950054,37542338
1,2011,CA,SHASTA,11896.039850437623,37542338
1,2011,CA,SIERRA,114.68392500000002,37542338
1,2011,CA,SISKIYOU,2765.896282500003,37542338
1,2011,CA,SOLANO,11064.528174037585,37542338
1,2011,CA,SONOMA,16677.42437021266,37542338
1,2011,CA,STANISLAUS,27591.73726248769,37542338
1,2011,CA,SUTTER,6584.99044500002,37542338
1,2011,CA,TEHAMA,3057.5750068125067,37542338
1,2011,CA,TRINITY,765.135525,37542338
1,2011,CA,TULARE,10779.994530000053,37542338
1,2011,CA,TUOLUMNE,4067.4767520375094,37542338
1,2011,CA,VENTURA,21371.110265437812,37542338
1,2011,CA,YOLO,4016.2083377250115,37542338
1,2011,CA,YUBA,3386.867737500009,37542338
1,2012,CA,ALAMEDA,51421.5171492756,37830153
1,2012,CA,AMADOR,2137.8163875000037,37830153
1,2012,CA,BUTTE,15983.30506931257,37830153
1,2012,CA,CALAVERAS,2250.5357859000037,37830153
1,2012,CA,COLUSA,893.5873352250003,37830153
1,2012,CA,CONTRA COSTA,27931.296782475292,37830153
1,2012,CA,DEL NORTE,1807.0950904500019,37830153
1,2012,CA,EL DORADO,6335.6745790875375,37830153
1,2012,CA,FRESNO,28564.356194287702,37830153
1,2012,CA,GLENN,1179.769762500001,37830153
1,2012,CA,HUMBOLDT,8078.008300200048,37830153
1,2012,CA,IMPERIAL,2935.8059663625036,37830153
1,2012,CA,INYO,630.9507452250002,37830153
1,2012,CA,KERN,21367.376748675106,37830153
1,2012,CA,KINGS,3375.7171800000115,37830153
1,2012,CA,LAKE,6397.675569075019,37830153
1,2012,CA,LASSEN,2656.6300690875046,37830153
