Year,State Population,County Name,State Abbreviation,County Population,TRANSACTION_MONTH,BUYER_MME,Policy State
2010,25146114,WILLIAMSON,TX,422501,8,9458,True
2010,25146114,WILSON,TX,42913,8,551,True
2010,25146114,WINKLER,TX,7110,8,182,True
2010,25146114,WISE,TX,59100,8,1101,True
2010,25146114,WOOD,TX,41959,8,1310,True
2010,25146114,YOAKUM,TX,7879,8,169,True
2010,25146114,YOUNG,TX,18550,8,970,True
2010,25146114,ZAPATA,TX,14018,8,67,True
2010,25146114,ZAVALA,TX,11677,8,59,True
2011,25590580,ANDERSON,TX,58409,8,1528,True
2011,25590580,ANDREWS,TX,15204,8,239,True
2011,25590580,ANGELINA,TX,86811,8,2217,True
2011,25590580,ARANSAS,TX,23237,8,591,True
2011,25590580,ARCHER,TX,9021,8,0,True
2011,25590580,ARMSTRONG,TX,1900,8,8,True
2011,25590580,ATASCOSA,TX,45586,8,1247,True
2011,25590580,AUSTIN,TX,28609,8,520,True
2011,25590580,BAILEY,TX,7148,8,77,True
2011,25590580,BANDERA,TX,20781,8,241,True
2011,25590580,BASTROP,TX,75799,8,1824,True
2011,25590580,BAYLOR,TX,3708,8,84,True
2011,25590580,BEE,TX,31952,8,485,True
2011,25590580,BELL,TX,315844,8,4651,True
2011,25590580,BEXAR,TX,1748682,8,31543,True
2011,25590580,BLANCO,TX,10646,8,78,True
2011,25590580,BORDEN,TX,642,8,0,True
2011,25590580,BOSQUE,TX,18276,8,215,True
2011,25590580,BOWIE,TX,92784,8,2811,True
2011,25590580,BRAZORIA,TX,320258,8,5844,True
2011,25590580,BRAZOS,TX,198848,8,2403,True
2011,25590580,BREWSTER,TX,9236,8,221,True
2011,25590580,BRISCOE,TX,1622,8,0,True
2011,25590580,BROOKS,TX,7209,8,105,True
2011,25590580,BROWN,TX,38083,8,1779,True
2011,25590580,BURLESON,TX,17337,8,199,True
2011,25590580,BURNET,TX,43310,8,1267,True
2011,25590580,CALDWELL,TX,38706,8,385,True
2011,25590580,CALHOUN,TX,21404,8,641,True
2011,25590580,CALLAHAN,TX,13602,8,65,True
2011,25590580,CAMERON,TX,408427,8,3129,True
2011,25590580,CAMP,TX,12480,8,208,True
2011,25590580,CARSON,TX,6163,8,30,True
2011,25590580,CASS,TX,30421,8,997,True
2011,25590580,CASTRO,TX,8013,8,57,True
2011,25590580,CHAMBERS,TX,36018,8,243,True
2011,25590580,CHEROKEE,TX,51054,8,911,True
2011,25590580,CHILDRESS,TX,7072,8,306,True
2011,25590580,CLAY,TX,10717,8,123,True
2011,25590580,COCHRAN,TX,3091,8,0,True
2011,25590580,COKE,TX,3324,8,0,True
2011,25590580,COLEMAN,TX,8831,8,83,True
2011,25590580,COLLIN,TX,810086,8,14502,True
2011,25590580,COLLINGSWORTH,TX,3045,8,0,True
2011,25590580,COLORADO,TX,20915,8,232,True
2011,25590580,COMAL,TX,113471,8,2228,True
2011,25590580,COMANCHE,TX,13907,8,228,True
2011,25590580,CONCHO,TX,4111,8,0,True
2011,25590580,COOKE,TX,38706,8,1245,True
2011,25590580,CORYELL,TX,75391,8,1163,True
2011,25590580,COTTLE,TX,1491,8,0,True
2011,25590580,CRANE,TX,4427,8,87,True
2011,25590580,CROCKETT,TX,3691,8,16,True
2011,25590580,CROSBY,TX,6021,8,107,True
2011,25590580,CULBERSON,TX,2374,8,0,True
2011,25590580,DALLAM,TX,6762,8,128,True
2011,25590580,DALLAS,TX,2400569,8,45830,True
2011,25590580,DAWSON,TX,13681,8,158,True
2011,25590580,DEAF SMITH,TX,19296,8,228,True
2011,25590580,DELTA,TX,5246,8,93,True
2011,25590580,DENTON,TX,687118,8,13413,True
2011,25590580,DEWITT,TX,20108,8,616,True
2011,25590580,DICKENS,TX,2417,8,31,True
2011,25590580,DIMMIT,TX,10035,8,181,True
2011,25590580,DONLEY,TX,3675,8,57,True
2011,25590580,DUVAL,TX,11712,8,52,True
2011,25590580,EASTLAND,TX,18550,8,611,True
2011,25590580,ECTOR,TX,140260,8,3365,True
2011,25590580,EDWARDS,TX,1993,8,0,True
2011,25590580,ELLIS,TX,153333,8,3057,True
2011,25590580,EL PASO,TX,805666,8,7069,True
2011,25590580,ERATH,TX,38468,8,849,True
2011,25590580,FALLS,TX,17801,8,352,True
2011,25590580,FANNIN,TX,34082,8,680,True
2011,25590580,FAYETTE,TX,24655,8,535,True
2011,25590580,FISHER,TX,3961,8,52,True
2011,25590580,FLOYD,TX,6370,8,59,True
2011,25590580,FOARD,TX,1319,8,11,True
2011,25590580,FORT BEND,TX,610086,8,9541,True
2011,25590580,FRANKLIN,TX,10623,8,210,True
2011,25590580,FREESTONE,TX,19816,8,305,True
2011,25590580,FRIO,TX,17542,8,177,True
2011,25590580,GAINES,TX,17948,8,238,True
2011,25590580,GALVESTON,TX,297130,8,7417,True
2011,25590580,GARZA,TX,6476,8,66,True
2011,25590580,GILLESPIE,TX,25082,8,447,True
2011,25590580,GLASSCOCK,TX,1246,8,0,True
2011,25590580,GOLIAD,TX,7257,8,54,True
2011,25590580,GONZALES,TX,19938,8,184,True
2011,25590580,GRAY,TX,22457,8,565,True
2011,25590580,GRAYSON,TX,122515,8,6402,True
2011,25590580,GREGG,TX,121990,8,4766,True
2011,25590580,GRIMES,TX,26803,8,191,True
2011,25590580,GUADALUPE,TX,135554,8,1971,True
2011,25590580,HALE,TX,35909,8,507,True
2011,25590580,HALL,TX,3312,8,67,True
2011,25590580,HAMILTON,TX,8508,8,274,True
2011,25590580,HANSFORD,TX,5594,8,6,True
2011,25590580,HARDEMAN,TX,4112,8,51,True
2011,25590580,HARDIN,TX,54957,8,1201,True
2011,25590580,HARRIS,TX,4168867,8,89026,True
2011,25590580,HARRISON,TX,65779,8,1308,True
2011,25590580,HARTLEY,TX,6007,8,0,True
2011,25590580,HASKELL,TX,5891,8,250,True
2011,25590580,HAYS,TX,165291,8,2584,True
2011,25590580,HEMPHILL,TX,3809,8,75,True
2011,25590580,HENDERSON,TX,79005,8,1966,True
2011,25590580,HIDALGO,TX,786164,8,4042,True
2011,25590580,HILL,TX,35246,8,948,True
2011,25590580,HOCKLEY,TX,22934,8,348,True
2011,25590580,HOOD,TX,52335,8,1492,True
2011,25590580,HOPKINS,TX,35367,8,1376,True
2011,25590580,HOUSTON,TX,23661,8,438,True
2011,25590580,HOWARD,TX,35193,8,808,True
2011,25590580,HUDSPETH,TX,3641,8,0,True
2011,25590580,HUNT,TX,87453,8,2413,True
2011,25590580,HUTCHINSON,TX,22118,8,456,True
2011,25590580,IRION,TX,1588,8,0,True
2011,25590580,JACK,TX,9019,8,123,True
2011,25590580,JACKSON,TX,14175,8,169,True
2011,25590580,JASPER,TX,35730,8,1481,True
2011,25590580,JEFF DAVIS,TX,2331,8,0,True
2011,25590580,JEFFERSON,TX,252617,8,5873,True
2011,25590580,JIM HOGG,TX,5294,8,30,True
2011,25590580,JIM WELLS,TX,40834,8,1042,True
2011,25590580,JOHNSON,TX,153493,8,4444,True
2011,25590580,JONES,TX,20145,8,233,True
2011,25590580,KARNES,TX,14931,8,289,True
2011,25590580,KAUFMAN,TX,106520,8,2975,True
2011,25590580,KENDALL,TX,34940,8,730,True
2011,25590580,KENEDY,TX,417,8,0,True
2011,25590580,KENT,TX,798,8,0,True
2011,25590580,KERR,TX,49973,8,1157,True
2011,25590580,KIMBLE,TX,4575,8,111,True
2011,25590580,KING,TX,284,8,0,True
2011,25590580,KINNEY,TX,3619,8,23,True
2011,25590580,KLEBERG,TX,31945,8,485,True
2011,25590580,KNOX,TX,3711,8,122,True
2011,25590580,LAMAR,TX,49781,8,1864,True
2011,25590580,LAMB,TX,13874,8,239,True
2011,25590580,LAMPASAS,TX,19874,8,341,True
2011,25590580,LA SALLE,TX,6967,8,72,True
2011,25590580,LAVACA,TX,19370,8,376,True
2011,25590580,LEE,TX,16677,8,313,True
2011,25590580,LEON,TX,16860,8,219,True
2011,25590580,LIBERTY,TX,76976,8,2396,True
2011,25590580,LIMESTONE,TX,23404,8,639,True
2011,25590580,LIPSCOMB,TX,3309,8,0,True
2011,25590580,LIVE OAK,TX,11612,8,108,True
2011,25590580,LLANO,TX,19594,8,533,True
2011,25590580,LOVING,TX,91,8,0,True
2011,25590580,LUBBOCK,TX,282480,8,6561,True
2011,25590580,LYNN,TX,5910,8,20,True
2011,25590580,MCCULLOCH,TX,8247,8,242,True
2011,25590580,MCLENNAN,TX,237363,8,5149,True
2011,25590580,MCMULLEN,TX,712,8,0,True
2011,25590580,MADISON,TX,13761,8,365,True
2011,25590580,MARION,TX,10460,8,63,True
2011,25590580,MARTIN,TX,4918,8,43,True
2011,25590580,MASON,TX,4046,8,53,True
2011,25590580,MATAGORDA,TX,36683,8,1474,True
2011,25590580,MAVERICK,TX,54786,8,263,True
2011,25590580,MEDINA,TX,46620,8,414,True
2011,25590580,MENARD,TX,2229,8,20,True
2011,25590580,MIDLAND,TX,141335,8,2517,True
2011,25590580,MILAM,TX,24803,8,624,True
2011,25590580,MILLS,TX,4939,8,83,True
2011,25590580,MITCHELL,TX,9246,8,154,True
2011,25590580,MONTAGUE,TX,19704,8,715,True
2011,25590580,MONTGOMERY,TX,472647,8,11532,True
2011,25590580,MOORE,TX,21852,8,252,True
2011,25590580,MORRIS,TX,12860,8,539,True
2011,25590580,MOTLEY,TX,1209,8,0,True
2011,25590580,NACOGDOCHES,TX,64672,8,1578,True
2011,25590580,NAVARRO,TX,48056,8,906,True
2011,25590580,NEWTON,TX,14358,8,403,True
2011,25590580,NOLAN,TX,15157,8,378,True
2011,25590580,NUECES,TX,342978,8,7982,True
2011,25590580,OCHILTREE,TX,10189,8,169,True
2011,25590580,OLDHAM,TX,2062,8,0,True
2011,25590580,ORANGE,TX,82054,8,2738,True
2011,25590580,PALO PINTO,TX,28216,8,1087,True
2011,25590580,PANOLA,TX,23715,8,376,True
2011,25590580,PARKER,TX,119634,8,2136,True
2011,25590580,PARMER,TX,10218,8,75,True
2011,25590580,PECOS,TX,15528,8,180,True
2011,25590580,POLK,TX,45992,8,978,True
2011,25590580,POTTER,TX,120899,8,3032,True
2011,25590580,PRESIDIO,TX,7708,8,0,True
2011,25590580,RAINS,TX,11071,8,230,True
2011,25590580,RANDALL,TX,122664,8,2314,True
2011,25590580,REAGAN,TX,3414,8,0,True
2011,25590580,REAL,TX,3330,8,0,True
2011,25590580,RED RIVER,TX,12778,8,218,True
2011,25590580,REEVES,TX,14022,8,203,True
2011,25590580,REFUGIO,TX,7339,8,114,True
2011,25590580,ROBERTS,TX,926,8,0,True
2011,25590580,ROBERTSON,TX,16703,8,179,True
2011,25590580,ROCKWALL,TX,81121,8,1805,True
2011,25590580,RUNNELS,TX,10472,8,298,True
2011,25590580,RUSK,TX,53450,8,860,True
2011,25590580,SABINE,TX,10807,8,199,True
2011,25590580,SAN AUGUSTINE,TX,8782,8,239,True
2011,25590580,SAN JACINTO,TX,26670,8,265,True
2011,25590580,SAN PATRICIO,TX,65063,8,1603,True
2011,25590580,SAN SABA,TX,6120,8,86,True
2011,25590580,SCHLEICHER,TX,3390,8,0,True
2011,25590580,SCURRY,TX,16912,8,285,True
2011,25590580,SHACKELFORD,TX,3364,8,73,True
2011,25590580,SHELBY,TX,25444,8,846,True
2011,25590580,SHERMAN,TX,3040,8,36,True
2011,25590580,SMITH,TX,212287,8,6432,True
2011,25590580,SOMERVELL,TX,8557,8,280,True
2011,25590580,STARR,TX,61413,8,291,True
2011,25590580,STEPHENS,TX,9605,8,325,True
2011,25590580,STERLING,TX,1164,8,0,True
2011,25590580,STONEWALL,TX,1474,8,20,True
2011,25590580,SUTTON,TX,4082,8,47,True
2011,25590580,SWISHER,TX,7809,8,71,True
2011,25590580,TARRANT,TX,1844939,8,47815,True
2011,25590580,TAYLOR,TX,132274,8,3612,True
2011,25590580,TERRELL,TX,964,8,0,True
2011,25590580,TERRY,TX,12605,8,255,True
2011,25590580,THROCKMORTON,TX,1625,8,0,True
2011,25590580,TITUS,TX,32421,8,853,True
2011,25590580,TOM GREEN,TX,111223,8,3629,True
2011,25590580,TRAVIS,TX,1052497,8,20399,True
2011,25590580,TRINITY,TX,14683,8,406,True
2011,25590580,TYLER,TX,21752,8,367,True
2011,25590580,UPSHUR,TX,39558,8,500,True
2011,25590580,UPTON,TX,3389,8,10,True
2011,25590580,UVALDE,TX,26460,8,258,True
2011,25590580,VAL VERDE,TX,48920,8,253,True
2011,25590580,VAN ZANDT,TX,52992,8,1199,True
2011,25590580,VICTORIA,TX,87448,8,2842,True
2011,25590580,WALKER,TX,68438,8,1179,True
2011,25590580,WALLER,TX,44508,8,123,True
2011,25590580,WARD,TX,10791,8,255,True
2011,25590580,WASHINGTON,TX,33872,8,596,True
2011,25590580,WEBB,TX,253505,8,1664,True
2011,25590580,WHARTON,TX,41322,8,644,True
2011,25590580,WHEELER,TX,5379,8,88,True
2011,25590580,WICHITA,TX,131715,8,5286,True
2011,25590580,WILBARGER,TX,13446,8,635,True
2011,25590580,WILLACY,TX,22058,8,199,True
2011,25590580,WILLIAMSON,TX,440528,8,10913,True
2011,25590580,WILSON,TX,43827,8,594,True
2011,25590580,WINKLER,TX,7186,8,157,True
2011,25590580,WISE,TX,60251,8,1536,True
2011,25590580,WOOD,TX,42355,8,1244,True
2011,25590580,YOAKUM,TX,7968,8,186,True
2011,25590580,YOUNG,TX,18487,8,980,True
2011,25590580,ZAPATA,TX,14040,8,81,True
2011,25590580,ZAVALA,TX,11715,8,115,True
2012,26035046,ANDERSON,TX,58359,8,1469,True
2012,26035046,ANDREWS,TX,15622,8,297,True
2012,26035046,ANGELINA,TX,86851,8,2302,True
2012,26035046,ARANSAS,TX,23316,8,831,True
2012,26035046,ARCHER,TX,8987,8,0,True
2012,26035046,ARMSTRONG,TX,1899,8,7,True
2012,26035046,ATASCOSA,TX,46261,8,1247,True
2012,26035046,AUSTIN,TX,28806,8,567,True
2012,26035046,BAILEY,TX,7131,8,87,True
2012,26035046,BANDERA,TX,21073,8,261,True
2012,26035046,BASTROP,TX,77396,8,1609,True
2012,26035046,BAYLOR,TX,3690,8,98,True
2012,26035046,BEE,TX,32043,8,606,True
2012,26035046,BELL,TX,321529,8,5267,True
2012,26035046,BEXAR,TX,1782592,8,32759,True
2012,26035046,BLANCO,TX,10797,8,102,True
2012,26035046,BORDEN,TX,643,8,0,True
2012,26035046,BOSQUE,TX,18335,8,203,True
2012,26035046,BOWIE,TX,93004,8,3115,True
2012,26035046,BRAZORIA,TX,327393,8,6607,True
2012,26035046,BRAZOS,TX,202835,8,2649,True
2012,26035046,BREWSTER,TX,9240,8,232,True
2012,26035046,BRISCOE,TX,1607,8,0,True
2012,26035046,BROOKS,TX,7195,8,156,True
2012,26035046,BROWN,TX,38060,8,1713,True
2012,26035046,BURLESON,TX,17487,8,228,True
2012,26035046,BURNET,TX,43914,8,1289,True
2012,26035046,CALDWELL,TX,39355,8,507,True
2012,26035046,CALHOUN,TX,21426,8,747,True
2012,26035046,CALLAHAN,TX,13658,8,70,True
2012,26035046,CAMERON,TX,410639,8,3168,True
2012,26035046,CAMP,TX,12559,8,167,True
2012,26035046,CARSON,TX,6140,8,41,True
2012,26035046,CASS,TX,30378,8,938,True
2012,26035046,CASTRO,TX,7963,8,55,True
2012,26035046,CHAMBERS,TX,36937,8,254,True
2012,26035046,CHEROKEE,TX,51274,8,1011,True
2012,26035046,CHILDRESS,TX,7103,8,378,True
2012,26035046,CLAY,TX,10680,8,154,True
2012,26035046,COCHRAN,TX,3055,8,0,True
2012,26035046,COKE,TX,3331,8,0,True
2012,26035046,COLEMAN,TX,8769,8,76,True
2012,26035046,COLLIN,TX,837952,8,14959,True
2012,26035046,COLLINGSWORTH,TX,3033,8,0,True
2012,26035046,COLORADO,TX,20958,8,193,True
2012,26035046,COMAL,TX,118457,8,2235,True
2012,26035046,COMANCHE,TX,13854,8,277,True
2012,26035046,CONCHO,TX,4135,8,45,True
2012,26035046,COOKE,TX,38973,8,1118,True
2012,26035046,CORYELL,TX,75308,8,1186,True
2012,26035046,COTTLE,TX,1476,8,0,True
2012,26035046,CRANE,TX,4479,8,97,True
2012,26035046,CROCKETT,TX,3663,8,14,True
2012,26035046,CROSBY,TX,5986,8,224,True
2012,26035046,CULBERSON,TX,2350,8,0,True
2012,26035046,DALLAM,TX,6824,8,104,True
2012,26035046,DALLAS,TX,2434455,8,44182,True
2012,26035046,DAWSON,TX,13529,8,163,True
2012,26035046,DEAF SMITH,TX,19220,8,217,True
2012,26035046,DELTA,TX,5261,8,102,True
2012,26035046,DENTON,TX,711682,8,12750,True
2012,26035046,DEWITT,TX,20119,8,621,True
2012,26035046,DICKENS,TX,2393,8,20,True
2012,26035046,DIMMIT,TX,10074,8,224,True
2012,26035046,DONLEY,TX,3624,8,65,True
2012,26035046,DUVAL,TX,11640,8,72,True
2012,26035046,EASTLAND,TX,18518,8,599,True
2012,26035046,ECTOR,TX,143384,8,3869,True
2012,26035046,EDWARDS,TX,1984,8,0,True
2012,26035046,ELLIS,TX,157062,8,3302,True
2012,26035046,EL PASO,TX,810679,8,6830,True
2012,26035046,ERATH,TX,39036,8,717,True
2012,26035046,FALLS,TX,17735,8,389,True
2012,26035046,FANNIN,TX,34254,8,796,True
2012,26035046,FAYETTE,TX,24754,8,446,True
2012,26035046,FISHER,TX,3944,8,45,True
2012,26035046,FLOYD,TX,6294,8,53,True
2012,26035046,FOARD,TX,1302,8,14,True
2012,26035046,FORT BEND,TX,635482,8,8531,True
2012,26035046,FRANKLIN,TX,10643,8,212,True
2012,26035046,FREESTONE,TX,19815,8,256,True
2012,26035046,FRIO,TX,17867,8,230,True
2012,26035046,GAINES,TX,18370,8,300,True
2012,26035046,GALVESTON,TX,302953,8,7636,True
2012,26035046,GARZA,TX,6491,8,50,True
2012,26035046,GILLESPIE,TX,25328,8,473,True
2012,26035046,GLASSCOCK,TX,1266,8,0,True
2012,26035046,GOLIAD,TX,7304,8,50,True
2012,26035046,GONZALES,TX,20065,8,262,True
2012,26035046,GRAY,TX,22377,8,636,True
2012,26035046,GRAYSON,TX,124155,8,6439,True
2012,26035046,GREGG,TX,122235,8,4931,True
2012,26035046,GRIMES,TX,27025,8,200,True
2012,26035046,GUADALUPE,TX,139574,8,1691,True
2012,26035046,HALE,TX,35612,8,491,True
2012,26035046,HALL,TX,3271,8,50,True
2012,26035046,HAMILTON,TX,8504,8,392,True
2012,26035046,HANSFORD,TX,5575,8,12,True
2012,26035046,HARDEMAN,TX,4085,8,50,True
2012,26035046,HARDIN,TX,55279,8,1033,True
2012,26035046,HARRIS,TX,4244546,8,79226,True
2012,26035046,HARRISON,TX,65914,8,1245,True
2012,26035046,HARTLEY,TX,5952,8,0,True
2012,26035046,HASKELL,TX,5880,8,308,True
2012,26035046,HAYS,TX,173483,8,2946,True
2012,26035046,HEMPHILL,TX,3811,8,87,True
2012,26035046,HENDERSON,TX,79476,8,2012,True
2012,26035046,HIDALGO,TX,797560,8,4296,True
2012,26035046,HILL,TX,35404,8,947,True
2012,26035046,HOCKLEY,TX,22941,8,328,True
2012,26035046,HOOD,TX,53507,8,1727,True
2012,26035046,HOPKINS,TX,35573,8,1345,True
2012,26035046,HOUSTON,TX,23591,8,352,True
2012,26035046,HOWARD,TX,35374,8,801,True
2012,26035046,HUDSPETH,TX,3806,8,0,True
2012,26035046,HUNT,TX,88744,8,2541,True
2012,26035046,HUTCHINSON,TX,21987,8,483,True
2012,26035046,IRION,TX,1579,8,0,True
2012,26035046,JACK,TX,8994,8,157,True
2012,26035046,JACKSON,TX,14275,8,179,True
2012,26035046,JASPER,TX,35750,8,1281,True
2012,26035046,JEFF DAVIS,TX,2320,8,0,True
2012,26035046,JEFFERSON,TX,252957,8,4944,True
2012,26035046,JIM HOGG,TX,5288,8,52,True
2012,26035046,JIM WELLS,TX,40832,8,1045,True
2012,26035046,JOHNSON,TX,156046,8,4484,True
2012,26035046,JONES,TX,20098,8,191,True
2012,26035046,KARNES,TX,15034,8,325,True
2012,26035046,KAUFMAN,TX,109677,8,2900,True
2012,26035046,KENDALL,TX,36469,8,813,True
2012,26035046,KENEDY,TX,421,8,0,True
2012,26035046,KENT,TX,788,8,0,True
2012,26035046,KERR,TX,50321,8,1154,True
2012,26035046,KIMBLE,TX,4545,8,86,True
2012,26035046,KING,TX,283,8,0,True
2012,26035046,KINNEY,TX,3640,8,12,True
2012,26035046,KLEBERG,TX,31829,8,506,True
2012,26035046,KNOX,TX,3703,8,49,True
2012,26035046,LAMAR,TX,49773,8,1754,True
2012,26035046,LAMB,TX,13772,8,214,True
2012,26035046,LAMPASAS,TX,20068,8,306,True
2012,26035046,LA SALLE,TX,7048,8,81,True
2012,26035046,LAVACA,TX,19476,8,380,True
2012,26035046,LEE,TX,16744,8,287,True
2012,26035046,LEON,TX,16919,8,250,True
2012,26035046,LIBERTY,TX,78311,8,2191,True
2012,26035046,LIMESTONE,TX,23420,8,726,True
2012,26035046,LIPSCOMB,TX,3316,8,0,True
2012,26035046,LIVE OAK,TX,11691,8,121,True
2012,26035046,LLANO,TX,19887,8,521,True
2012,26035046,LOVING,TX,100,8,0,True
2012,26035046,LUBBOCK,TX,286042,8,6904,True
2012,26035046,LYNN,TX,5905,8,43,True
2012,26035046,MCCULLOCH,TX,8210,8,247,True
2012,26035046,MCLENNAN,TX,239827,8,5176,True
2012,26035046,MCMULLEN,TX,717,8,0,True
2012,26035046,MADISON,TX,13855,8,275,True
2012,26035046,MARION,TX,10384,8,69,True
2012,26035046,MARTIN,TX,5037,8,59,True
2012,26035046,MASON,TX,4079,8,51,True
2012,26035046,MATAGORDA,TX,36664,8,1526,True
2012,26035046,MAVERICK,TX,55314,8,278,True
2012,26035046,MEDINA,TX,47234,8,465,True
2012,26035046,MENARD,TX,2216,8,17,True
2012,26035046,MIDLAND,TX,145798,8,2972,True
2012,26035046,MILAM,TX,24850,8,591,True
2012,26035046,MILLS,TX,4937,8,85,True
2012,26035046,MITCHELL,TX,9089,8,167,True
2012,26035046,MONTAGUE,TX,19688,8,711,True
2012,26035046,MONTGOMERY,TX,489544,8,12771,True
2012,26035046,MOORE,TX,21800,8,283,True
2012,26035046,MORRIS,TX,12786,8,501,True
2012,26035046,MOTLEY,TX,1213,8,0,True
2012,26035046,NACOGDOCHES,TX,64820,8,1512,True
2012,26035046,NAVARRO,TX,48272,8,897,True
2012,26035046,NEWTON,TX,14271,8,406,True
2012,26035046,NOLAN,TX,15099,8,422,True
2012,26035046,NUECES,TX,345733,8,7757,True
2012,26035046,OCHILTREE,TX,10155,8,141,True
2012,26035046,OLDHAM,TX,2072,8,0,True
2012,26035046,ORANGE,TX,82271,8,2510,True
2012,26035046,PALO PINTO,TX,28310,8,1176,True
2012,26035046,PANOLA,TX,23634,8,415,True
2012,26035046,PARKER,TX,122311,8,2353,True
2012,26035046,PARMER,TX,10167,8,91,True
2012,26035046,PECOS,TX,15549,8,144,True
2012,26035046,POLK,TX,46569,8,1026,True
2012,26035046,POTTER,TX,120720,8,3042,True
2012,26035046,PRESIDIO,TX,7599,8,0,True
2012,26035046,RAINS,TX,11226,8,209,True
2012,26035046,RANDALL,TX,124608,8,2529,True
2012,26035046,REAGAN,TX,3461,8,0,True
2012,26035046,REAL,TX,3351,8,0,True
2012,26035046,RED RIVER,TX,12692,8,121,True
2012,26035046,REEVES,TX,14261,8,286,True
2012,26035046,REFUGIO,TX,7295,8,110,True
2012,26035046,ROBERTS,TX,923,8,0,True
2012,26035046,ROBERTSON,TX,16786,8,158,True
2012,26035046,ROCKWALL,TX,83912,8,1600,True
2012,26035046,RUNNELS,TX,10438,8,309,True
2012,26035046,RUSK,TX,53593,8,890,True
2012,26035046,SABINE,TX,10776,8,213,True
2012,26035046,SAN AUGUSTINE,TX,8703,8,220,True
2012,26035046,SAN JACINTO,TX,26963,8,216,True
2012,26035046,SAN PATRICIO,TX,65324,8,1724,True
2012,26035046,SAN SABA,TX,6110,8,95,True
2012,26035046,SCHLEICHER,TX,3319,8,0,True
2012,26035046,SCURRY,TX,16905,8,281,True
2012,26035046,SHACKELFORD,TX,3348,8,9,True
2012,26035046,SHELBY,TX,25440,8,831,True
2012,26035046,SHERMAN,TX,3046,8,34,True
2012,26035046,SMITH,TX,214849,8,6521,True
2012,26035046,SOMERVELL,TX,8623,8,308,True
2012,26035046,STARR,TX,61858,8,318,True
2012,26035046,STEPHENS,TX,9580,8,392,True
2012,26035046,STERLING,TX,1185,8,0,True
2012,26035046,STONEWALL,TX,1458,8,35,True
2012,26035046,SUTTON,TX,4036,8,34,True
2012,26035046,SWISHER,TX,7759,8,102,True
2012,26035046,TARRANT,TX,1879223,8,46598,True
2012,26035046,TAYLOR,TX,133040,8,4545,True
2012,26035046,TERRELL,TX,944,8,0,True
2012,26035046,TERRY,TX,12559,8,289,True
2012,26035046,THROCKMORTON,TX,1609,8,0,True
2012,26035046,TITUS,TX,32508,8,839,True
2012,26035046,TOM GREEN,TX,112218,8,3132,True
2012,26035046,TRAVIS,TX,1080532,8,20499,True
2012,26035046,TRINITY,TX,14691,8,357,True
2012,26035046,TYLER,TX,21744,8,346,True
2012,26035046,UPSHUR,TX,39801,8,560,True
2012,26035046,UPTON,TX,3429,8,29,True
2012,26035046,UVALDE,TX,26515,8,424,True
2012,26035046,VAL VERDE,TX,48961,8,316,True
2012,26035046,VAN ZANDT,TX,53424,8,1185,True
2012,26035046,VICTORIA,TX,88103,8,2977,True
2012,26035046,WALKER,TX,69015,8,1162,True
2012,26035046,WALLER,TX,45739,8,105,True
2012,26035046,WARD,TX,10924,8,300,True
2012,26035046,WASHINGTON,TX,34049,8,600,True
2012,26035046,WEBB,TX,256706,8,1689,True
2012,26035046,WHARTON,TX,41364,8,712,True
2012,26035046,WHEELER,TX,5352,8,129,True
2012,26035046,WICHITA,TX,131765,8,5329,True
2012,26035046,WILBARGER,TX,13357,8,712,True
2012,26035046,WILLACY,TX,21980,8,336,True
2012,26035046,WILLIAMSON,TX,458555,8,10546,True
2012,26035046,WILSON,TX,44741,8,598,True
2012,26035046,WINKLER,TX,7262,8,182,True
2012,26035046,WISE,TX,61402,8,1620,True
2012,26035046,WOOD,TX,42751,8,1251,True
2012,26035046,YOAKUM,TX,8057,8,292,True
2012,26035046,YOUNG,TX,18424,8,1047,True
2012,26035046,ZAPATA,TX,14062,8,83,True
2012,26035046,ZAVALA,TX,11753,8,112,True
2006,23428082,ANDERSON,TX,57118,9,1110,True
2006,23428082,ANDREWS,TX,14070,9,131,True
2006,23428082,ANGELINA,TX,84113,9,1650,True
2006,23428082,ARANSAS,TX,22877,9,428,True
2006,23428082,ARCHER,TX,8994,9,0,True
2006,23428082,ARMSTRONG,TX,2003,9,8,True
2006,23428082,ATASCOSA,TX,42374,9,631,True
2006,23428082,AUSTIN,TX,26484,9,248,True
2006,23428082,BAILEY,TX,6935,9,33,True
2006,23428082,BANDERA,TX,19329,9,154,True
2006,23428082,BASTROP,TX,67602,9,1266,True
2006,23428082,BAYLOR,TX,3875,9,136,True
2006,23428082,BEE,TX,32053,9,342,True
2006,23428082,BELL,TX,281296,9,2166,True
2006,23428082,BEXAR,TX,1586079,9,16754,True
2006,23428082,BLANCO,TX,9672,9,72,True
2006,23428082,BORDEN,TX,675,9,0,True
2006,23428082,BOSQUE,TX,17806,9,217,True
2006,23428082,BOWIE,TX,91258,9,1824,True
2006,23428082,BRAZORIA,TX,284597,9,3493,True
2006,23428082,BRAZOS,TX,177888,9,1373,True
2006,23428082,BREWSTER,TX,9088,9,133,True
2006,23428082,BRISCOE,TX,1703,9,0,True
2006,23428082,BROOKS,TX,7524,9,50,True
2006,23428082,BROWN,TX,37932,9,1467,True
2006,23428082,BURLESON,TX,16893,9,95,True
2006,23428082,BURNET,TX,39300,9,809,True
